# ^GSPC,^DJI,^TNX,^IXIC,^RUT
-7.775719509531758313e-03,-1.124657786621567970e-02,1.841302112666292484e-02,-1.959406529259024102e-03,-1.832306425330208072e-02
-3.207482608715311444e-03,-5.144508185613605976e-03,1.227007235227660711e-02,-1.222850706906142282e-03,-9.755108238886306751e-03
5.490740915167631811e-03,9.805924523738613827e-03,-1.101893056942779801e-02,1.082202786152736866e-03,1.097096605137640006e-02
1.942672411083292208e-02,5.515275548024011626e-03,-4.814516376151118521e-02,1.384800909098318940e-02,1.080343337500980043e-02
-1.050716961576056430e-02,-7.551899237648692330e-03,2.223051555772034490e-02,-1.178662062373964786e-02,-1.482866331654001356e-02
1.030701407049239293e-02,1.686576054133738858e-02,-1.581192628120149310e-02,-1.810991336430113228e-03,1.229736008311369672e-02
1.652378037416080830e-02,1.290462136986843993e-03,-4.013453482868565431e-02,2.323896846812091230e-02,-3.590729335067710092e-03
1.686441604071710343e-02,9.662617925845756045e-03,-3.521536692716991518e-02,7.357026784392403478e-03,1.002196885753014327e-02
8.729707828066014808e-03,2.399841734296396471e-03,-6.996176650769674911e-03,1.496397546459145474e-02,-2.113982404879529570e-03
7.587191458332856117e-03,1.057656787715154263e-02,-1.493129697195487264e-02,1.858584476005049110e-03,1.081586616171266273e-02
-1.374834206741898032e-04,3.179705505875773681e-03,6.796135909292476190e-04,-2.045984114645461351e-03,3.993172606742053862e-03
-7.787964221963287895e-05,-3.102794933241217351e-04,5.536411741893699666e-04,1.811388924189036211e-03,8.471503620029983972e-03
1.755370564780416032e-02,-5.491297362057052760e-03,-4.115476984757936857e-02,3.111626687888258830e-02,-1.062092196125014043e-02
7.191594492715457781e-03,6.100155262235461111e-03,-1.120739737379016290e-02,5.596381493286935703e-03,5.162106521280118536e-03
-9.479483590258121163e-04,3.221678831753614723e-03,3.671449685312578627e-03,-3.826233919336178430e-03,3.542556746474702888e-03
-4.577598072018190453e-03,-3.471131348447963755e-03,1.105274707106046472e-02,-5.608749689863522757e-03,-7.535068591854235560e-03
-1.276025099626173706e-03,1.133202810954969230e-03,4.221202870609883084e-03,-2.276627912362869099e-03,-4.729100818422697205e-04
-7.231659116944929092e-03,-9.557886490089526066e-03,1.601175260301333086e-02,-4.557015186633730369e-03,-1.498279745944055934e-02
-6.000899425363291108e-03,-2.045562644122551205e-03,1.277416373859615803e-02,-1.081531964263156287e-02,-6.767480255692369384e-03
1.251564471755924057e-02,4.383964396179298312e-03,-2.682923674861224447e-02,1.348375089094168595e-02,9.001884566173515984e-03
8.447453311037134149e-03,1.342770842818830643e-03,-1.548880635092269274e-02,1.581467676018631988e-02,-1.363089901750517410e-03
9.716096342112892290e-03,-5.428831179631991855e-04,-1.763445971296884185e-02,2.180458626964786734e-02,1.728429905579507509e-03
-1.573745435220582972e-03,2.132221527703592745e-03,5.059596632349786655e-03,-4.416917179827613109e-03,4.463647685922227278e-03
-1.037217892719096042e-02,-1.291220029864938688e-02,2.174127658871056676e-02,-2.615845344180309142e-03,-2.827851772763956273e-02
1.251224098130003341e-02,1.138098610796831577e-02,-2.682491286208942352e-02,3.808259909194148824e-03,1.223055482149192769e-02
-6.216580441663771724e-03,-7.418845870271852279e-03,1.746184901638618905e-02,-4.342485522126066436e-03,-1.546331664769060379e-02
6.722727994641673234e-03,6.299060166278860028e-03,-1.313742454109091511e-02,4.221378721746385336e-03,1.359203196721676596e-02
-1.022046722984017685e-03,-1.896183933162148318e-03,7.304144618452598423e-03,1.806434181412783875e-03,-7.926733058207036456e-03
1.008070434268009026e-02,2.893695725647481721e-03,-1.579642156560790225e-02,1.446037327812134225e-02,1.014983811325430654e-02
1.580135104952270705e-02,3.769098029264761861e-03,-1.542246412550490539e-02,1.578905167575041929e-02,7.111714788928392983e-03
9.047040341041001762e-04,1.214475681363222587e-03,-6.968155118447792772e-04,2.030439239193841151e-03,3.390858038597658122e-03
9.637530547189224542e-03,8.690186074409156705e-03,-1.589744393195193298e-02,4.672440567669647327e-03,8.752263768062536892e-03
-1.363922625076173338e-02,-1.044243824657719970e-02,2.573621526174997565e-02,-1.685760806521554786e-02,-1.381416721574951420e-02
2.346413222352622743e-03,1.190424320827439611e-02,1.922427487639153873e-03,5.768339882728745066e-03,-1.457368367642079658e-03
-1.687338934160514817e-03,9.527972261999296828e-04,6.855337298931692309e-03,-3.553815079421828588e-03,-2.051489514512355120e-03
-2.818708023545052690e-03,1.215213153382086473e-03,8.778636246826376430e-03,-7.597456369307687557e-03,-7.019003865030545679e-03
-2.782178635122940086e-03,6.455082161089850668e-03,9.042429158986325238e-03,-1.155248719804459478e-02,6.309789319191612920e-03
2.572022533002680817e-03,2.425700824043435736e-03,-5.770701356414433165e-03,3.849485940678804095e-03,-1.095500710550819257e-03
2.370650793399762309e-03,7.321316811489951212e-03,-5.615292781610103923e-03,-5.319982716849030882e-04,9.575665780880732170e-03
1.057378211096526334e-02,4.549004670496423729e-03,-1.947718960890814852e-02,1.139587961931797302e-02,1.142071393375375561e-02
1.465179369453373757e-02,3.644740944366267089e-03,-2.657834598805155352e-02,1.579498833887106948e-02,5.056070971337547036e-03
1.487124060540660937e-02,6.701637712093490816e-03,1.270526354954996766e-02,1.360879319346654411e-02,1.817023196627053907e-03
-6.389922311287518902e-04,5.640322310310787179e-03,2.743953209404301555e-03,-5.575024256585984703e-03,4.352403187424536309e-03
-2.929387724253013341e-03,-1.682257039285552178e-03,8.900657967886523719e-03,-3.365925069937689400e-03,-1.065570077486493669e-02
-3.099435519914029141e-05,5.942431856603999293e-03,3.850266997694940419e-04,-3.897335353335186232e-03,4.861022837635243718e-03
3.830302952742035711e-03,5.857097835309281941e-04,-7.976686410798853460e-03,1.051977974543288376e-02,2.496970152005404189e-03
-4.440329746828247486e-03,-7.687495420194592581e-03,1.099309623741943909e-02,5.537477184930707534e-04,-1.401877932532072379e-02
-1.819083812655295906e-03,1.004502650851310942e-04,6.234529455260777800e-03,-2.658847647251709467e-03,4.710160906901981158e-03
7.705029702588166857e-03,2.836620038389853996e-03,-1.499209324823559154e-02,1.192751381331834913e-02,4.261299484025764424e-03
8.951313953839242638e-03,7.348545298735692163e-03,-1.549497057222432896e-02,5.784846623182802842e-03,1.890715834301343393e-02
-2.485052073226370786e-04,-1.490588949327089751e-04,1.735235128046813940e-03,9.416636757325697526e-04,-2.766247287342608364e-03
8.026105547743788218e-03,1.653167292679956143e-02,3.197028492052254867e-02,1.732148250676504922e-03,4.878594272493172977e-03
-1.163858075642548902e-02,-1.227920155243371857e-02,2.330393757173273087e-02,-9.266208236853557337e-03,-2.068744603513436586e-02
1.116087928180227755e-03,5.267186211518424394e-03,-2.446017922152495406e-03,-1.082758467632193239e-03,6.555587616861485376e-03
7.072741719446194036e-03,3.175201653389574542e-03,-1.379081742555779942e-02,1.136952899465813044e-02,-1.363662676956611721e-03
-7.717048118639402779e-03,-6.804330630913799430e-03,1.805023767262504616e-02,-1.120883787330292577e-02,-1.436551119807552915e-02
6.412074087308756824e-03,6.930955214184195265e-04,-1.286190434938001316e-02,1.986921208404265546e-02,-8.853245020837081231e-03
4.883315021663380099e-05,-4.379272805069952569e-03,0.000000000000000000e+00,1.108137587285755107e-02,-7.988158954662569894e-03
-2.487879176508541422e-03,-4.193383129556131628e-03,8.199780663352210230e-03,2.939711359086527348e-04,-1.100967086203713530e-02
-4.802231161603024052e-03,-8.585963246645055350e-03,1.166121163453393526e-02,9.023805508248505108e-04,-1.322291524991985046e-02
5.739296593932800145e-03,1.200643527671717975e-02,-1.148968467447010998e-02,-8.570578058436428360e-04,1.152242083193768044e-02
1.308349965132050638e-02,9.291288313852449215e-04,-2.892919987360155834e-02,2.123801582645883090e-02,-2.595420184846469486e-03
-6.389334978638256356e-03,1.663541738273637254e-03,1.637596603202792420e-02,-1.274127150601912957e-02,-1.021240939177514573e-02
4.009933504906722582e-03,6.222455753928788323e-03,-8.256704962579342749e-03,1.866754541944285438e-03,1.624143334163895541e-03
-1.592266487214064833e-03,-1.769590243483279901e-03,5.245676366651247889e-03,2.097510806181777064e-04,-7.831323070636506470e-03
1.116271819607575228e-03,3.341780304486762550e-03,-2.138895929838226413e-03,3.876161325228379964e-04,1.080976814219656093e-02
2.700936243322899725e-04,-3.309903714048642587e-03,-5.166103709290620176e-04,9.461874853329898388e-03,-3.865209145708173918e-03
2.495696637353848456e-03,7.647930807890782751e-05,-5.635479079798761011e-03,1.006190133831014709e-02,-4.171851665239540395e-03
1.867394874085721163e-02,1.178943937018830414e-02,-4.098048923807095373e-02,5.229720389344797923e-03,1.481216944457131035e-02
-1.958888099777724486e-03,-1.361966470309333623e-03,6.687647343771584672e-03,-1.781654035563190550e-03,-4.165776969478537754e-03
-1.572948661271889037e-03,3.987461443073846796e-04,4.947253534093695032e-03,-2.260193495285120393e-03,-2.444931172957751867e-03
2.297129514522759999e-02,-1.769956425807207032e-03,-5.743351579631763432e-02,2.731798276442700540e-02,-4.241514148081698861e-03
1.009216533865506422e-02,4.262933747572234151e-03,-2.047257938447946332e-03,1.125769836897176288e-02,1.042185595378280691e-02
4.473442828794150714e-03,6.409549182606368023e-03,-9.582137677347668525e-03,2.116719924605462485e-03,3.125883413024302133e-03
-7.284703193620031478e-03,-6.459313856324178614e-03,1.611760718409645937e-02,-9.905408383525346125e-03,-9.556445726235431384e-03
3.791667200867127920e-03,-9.485109528032755789e-04,-7.960269960114854659e-03,1.509174476153247318e-02,-7.325273443060036777e-03
